#,Description,License,Licence URL,Image
376,菱に片喰,Public domain,https://commons.wikimedia.org/wiki/File:Hishi_ni_Katabami_inverted.png,https://upload.wikimedia.org/wikipedia/commons/9/9b/Hishi_ni_Katabami_inverted.png
377,一つ沢瀉の丸,Public domain,https://commons.wikimedia.org/wiki/File:Hitotsu_Omodaka_no_Maru_inverted.png,https://upload.wikimedia.org/wikipedia/commons/2/20/Hitotsu_Omodaka_no_Maru_inverted.png
378,イ菱,Public domain,https://commons.wikimedia.org/wiki/File:I-bishi_inverted.png,https://upload.wikimedia.org/wikipedia/commons/7/70/I-bishi_inverted.png
379,銀杏鶴,Public domain,https://commons.wikimedia.org/wiki/File:Ich%C5%8D-zuru_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/6/66/Ich%C5%8D-zuru_inverted.jpg
380,天皇家,Public domain,https://commons.wikimedia.org/wiki/File:Imperial_Seal_of_Japan.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Imperial_Seal_of_Japan.svg/960px-Imperial_Seal_of_Japan.svg.png
381,井上鷹の羽,Public domain,https://commons.wikimedia.org/wiki/File:Inoue_kamon.jpg,https://upload.wikimedia.org/wikipedia/commons/1/17/Inoue_kamon.jpg
382,糸輪に巴の角字,Public domain,https://commons.wikimedia.org/wiki/File:Itowani_Tomoeno_Kakuji.png,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Itowani_Tomoeno_Kakuji.png/1200px-Itowani_Tomoeno_Kakuji.png
383,細輪に四つ雷紋,Public domain,https://commons.wikimedia.org/wiki/File:Itowani_inazuma_4.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Itowani_inazuma_4.png/1200px-Itowani_inazuma_4.png
384,五つ千鳥,Public domain,https://commons.wikimedia.org/wiki/File:Itsutsu_Chidori_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Itsutsu_Chidori_inverted.jpg
385,五つ雁金,Public domain,https://commons.wikimedia.org/wiki/File:Itsutsu_Karigane_inverted.png,https://upload.wikimedia.org/wikipedia/commons/0/0d/Itsutsu_Karigane_inverted.png
386,五つ橘,Public domain,https://commons.wikimedia.org/wiki/File:Itsutsu_Tachibana_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/0/00/Itsutsu_Tachibana_inverted.jpg
387,七つ蛇の目,Public domain,https://commons.wikimedia.org/wiki/File:Janome_shichiyo.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Janome_shichiyo.svg/960px-Janome_shichiyo.svg.png
388,右二つ巴,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_Crest_Futatsudomoe_1.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Japanese_Crest_Futatsudomoe_1.svg/501px-Japanese_Crest_Futatsudomoe_1.svg.png
389,銀星,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_Crest_Ginboshi.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Japanese_Crest_Ginboshi.svg/600px-Japanese_Crest_Ginboshi.svg.png
390,亀甲に花菱は,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_Crest_Kikko_ni_Hana_Hisi.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Japanese_Crest_Kikko_ni_Hana_Hisi.svg/600px-Japanese_Crest_Kikko_ni_Hana_Hisi.svg.png
391,陰松皮菱,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_Crest_Matukawa_Hisi_inverted_2.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Japanese_Crest_Matukawa_Hisi_inverted_2.svg/530px-Japanese_Crest_Matukawa_Hisi_inverted_2.svg.png
392,三つ盛蛇の目,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_Crest_Mitsumori_Janome.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Japanese_Crest_Mitsumori_Janome.svg/500px-Japanese_Crest_Mitsumori_Janome.svg.png
393,本願寺藤,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_Crest_Nishirokujyoufuji.gif,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Japanese_Crest_Nishirokujyoufuji.gif/1200px-Japanese_Crest_Nishirokujyoufuji.gif
394,武田菱,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_Crest_Takedabishi.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Japanese_Crest_Takedabishi.svg/500px-Japanese_Crest_Takedabishi.svg.png
395,月輪に覗き菊,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_Crest_Tsukiwa_Ni_Nozoki_Kiku_(color).svg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Japanese_Crest_Tsukiwa_Ni_Nozoki_Kiku_%28color%29.svg/960px-Japanese_Crest_Tsukiwa_Ni_Nozoki_Kiku_%28color%29.svg.png
396,合子箸,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_Crest_gosunihashi.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Japanese_Crest_gosunihashi.svg/146px-Japanese_Crest_gosunihashi.svg.png
397,蛇の目,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_Crest_janome.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Japanese_Crest_janome.svg/478px-Japanese_Crest_janome.svg.png
398,六連銭,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_Crest_rokumonsen.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Japanese_Crest_rokumonsen.svg/252px-Japanese_Crest_rokumonsen.svg.png
399,轡,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_Emblem_Kutuwa.png,https://upload.wikimedia.org/wikipedia/commons/1/1e/Japanese_Emblem_Kutuwa.png
400,​三葉葵紋,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_crest_Aizu_Aoi-1.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Japanese_crest_Aizu_Aoi-1.svg/600px-Japanese_crest_Aizu_Aoi-1.svg.png
401,会津三つ葵,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_crest_Aizu_Aoi.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Japanese_crest_Aizu_Aoi.svg/600px-Japanese_crest_Aizu_Aoi.svg.png
402,本多葵,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_crest_Honda_Tachi_Aoi.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Japanese_crest_Honda_Tachi_Aoi.svg/600px-Japanese_crest_Honda_Tachi_Aoi.svg.png
403,星梅鉢,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_crest_Hoshi_Umebachi_inverted.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Japanese_crest_Hoshi_Umebachi_inverted.svg/500px-Japanese_crest_Hoshi_Umebachi_inverted.svg.png
404,槌,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_crest_Kozuchi_inverted.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Japanese_crest_Kozuchi_inverted.svg/500px-Japanese_crest_Kozuchi_inverted.svg.png
405,立ち葵,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_crest_Tachi_Aoi.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Japanese_crest_Tachi_Aoi.svg/600px-Japanese_crest_Tachi_Aoi.svg.png
406,月に星,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_crest_Tsuki_ni_Hoshi.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Japanese_crest_Tsuki_ni_Hoshi.svg/501px-Japanese_crest_Tsuki_ni_Hoshi.svg.png
407,四つ目,Public domain,https://commons.wikimedia.org/wiki/File:Japanese_crest_Yotumeyui.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Japanese_crest_Yotumeyui.svg/500px-Japanese_crest_Yotumeyui.svg.png
408,軸違い二つ葉沢瀉,Public domain,https://commons.wikimedia.org/wiki/File:Jiku-chigai_Futatsu-ba_Omodaka_inverted.png,https://upload.wikimedia.org/wikipedia/commons/c/cb/Jiku-chigai_Futatsu-ba_Omodaka_inverted.png
409,児文字,Public domain,https://commons.wikimedia.org/wiki/File:Jimonji.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Jimonji.svg/160px-Jimonji.svg.png
410,蝙蝠,Public domain,https://commons.wikimedia.org/wiki/File:K%C5%8Dmori_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ec/K%C5%8Dmori_inverted.jpg
411,菖蒲の花,Public domain,https://commons.wikimedia.org/wiki/File:Kakitsubata_inverted.png,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Kakitsubata_inverted.png/1200px-Kakitsubata_inverted.png
412,寒雀,Public domain,https://commons.wikimedia.org/wiki/File:Kan-suzume_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/Kan-suzume_inverted.jpg
413,釻菊,Public domain,https://commons.wikimedia.org/wiki/File:Kangiku_inverted.png,https://upload.wikimedia.org/wikipedia/commons/a/ad/Kangiku_inverted.png
414,重ね扇に抱き柏,Public domain,https://commons.wikimedia.org/wiki/File:Kasane_%C5%8Cgi_ni_Daki_Gashiwa_inverted.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Kasane_%C5%8Cgi_ni_Daki_Gashiwa_inverted.svg/600px-Kasane_%C5%8Cgi_ni_Daki_Gashiwa_inverted.svg.png
415,重ね扇に多の字,Public domain,https://commons.wikimedia.org/wiki/File:Kasane_%C5%8Cgi_ni_Ta-no-ji_inverted.png,https://upload.wikimedia.org/wikipedia/commons/f/fb/Kasane_%C5%8Cgi_ni_Ta-no-ji_inverted.png
416,変り向う花沢瀉,Public domain,https://commons.wikimedia.org/wiki/File:Kawari_Muk%C5%8D-bana_Omodaka_inverted.png,https://upload.wikimedia.org/wikipedia/commons/c/c1/Kawari_Muk%C5%8D-bana_Omodaka_inverted.png
417,剣片喰,Public domain,https://commons.wikimedia.org/wiki/File:Ken-Katabami_inverted.png,https://upload.wikimedia.org/wikipedia/commons/a/a8/Ken-Katabami_inverted.png
418,吉菱,Public domain,https://commons.wikimedia.org/wiki/File:Kichi-bishi_inverted.png,https://upload.wikimedia.org/wikipedia/commons/6/60/Kichi-bishi_inverted.png
419,亀甲巴の字,Public domain,https://commons.wikimedia.org/wiki/File:Kikkou_tomoe_ji.png,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Kikkou_tomoe_ji.png/1200px-Kikkou_tomoe_ji.png
419,三つ巴の字菱,Public domain,https://commons.wikimedia.org/wiki/File:Kikkou_tomoe_ji.png,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Kikkou_tomoe_ji.png/1200px-Kikkou_tomoe_ji.png
420,菊鶴,Public domain,https://commons.wikimedia.org/wiki/File:Kiku_Tsuru_inverted.png,https://upload.wikimedia.org/wikipedia/commons/d/d3/Kiku_Tsuru_inverted.png
421,桔梗,Public domain,https://commons.wikimedia.org/wiki/File:Kikyo.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Kikyo.svg/580px-Kikyo.svg.png
422,木下日足,Public domain,https://commons.wikimedia.org/wiki/File:Kinoshita_Hiashi_inverted.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Kinoshita_Hiashi_inverted.svg/500px-Kinoshita_Hiashi_inverted.svg.png
423,桐揚羽蝶,Public domain,https://commons.wikimedia.org/wiki/File:Kiri_ch%C5%8D_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d3/Kiri_ch%C5%8D_inverted.jpg
424,五つ竜胆車,Public domain,https://commons.wikimedia.org/wiki/File:Koga_Yama-Rind%C5%8D_inverted.png,https://upload.wikimedia.org/wikipedia/commons/c/c9/Koga_Yama-Rind%C5%8D_inverted.png
425,近衛牡丹,Public domain,https://commons.wikimedia.org/wiki/File:Konoe_Botan_inverted.png,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Konoe_Botan_inverted.png/1200px-Konoe_Botan_inverted.png
426,寿海老,Public domain,https://commons.wikimedia.org/wiki/File:Kotobuki_Ebi_inverted.png,https://upload.wikimedia.org/wikipedia/commons/0/09/Kotobuki_Ebi_inverted.png
427,九曜,Public domain,https://commons.wikimedia.org/wiki/File:Kuyo_(inverted).svg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Kuyo_%28inverted%29.svg/250px-Kuyo_%28inverted%29.svg.png
428,丸に揚羽蝶,Public domain,https://commons.wikimedia.org/wiki/File:Maru_ni_Ageha-cho_inverted.png,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Maru_ni_Ageha-cho_inverted.png/1200px-Maru_ni_Ageha-cho_inverted.png
429,丸に大の字,Public domain,https://commons.wikimedia.org/wiki/File:Maru_ni_Dai-no-ji_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Maru_ni_Dai-no-ji_inverted.jpg
430,丸にいの字,Public domain,https://commons.wikimedia.org/wiki/File:Maru_ni_I-no-ji_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f4/Maru_ni_I-no-ji_inverted.jpg
431,丸に十文字,Public domain,https://commons.wikimedia.org/wiki/File:Maru_ni_J%C5%AB-monji_(Kutsuwa)_inverted.png,https://upload.wikimedia.org/wikipedia/commons/b/b6/Maru_ni_J%C5%AB-monji_%28Kutsuwa%29_inverted.png
431,轡,Public domain,https://commons.wikimedia.org/wiki/File:Maru_ni_J%C5%AB-monji_(Kutsuwa)_inverted.png,https://upload.wikimedia.org/wikipedia/commons/b/b6/Maru_ni_J%C5%AB-monji_%28Kutsuwa%29_inverted.png
432,丸に三つ扇,Public domain,https://commons.wikimedia.org/wiki/File:Maru_ni_Mitsu_%C5%8Cgi_inverted.png,https://upload.wikimedia.org/wikipedia/commons/2/28/Maru_ni_Mitsu_%C5%8Cgi_inverted.png
433,丸に中が瓜実の片喰,Public domain,https://commons.wikimedia.org/wiki/File:Maru_ni_Naka_ga_Urizane_no_Katabami_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/9/93/Maru_ni_Naka_ga_Urizane_no_Katabami_inverted.jpg
434,丸に桜,Public domain,https://commons.wikimedia.org/wiki/File:Maru_ni_Sakura_inverted.png,https://upload.wikimedia.org/wikipedia/commons/7/7b/Maru_ni_Sakura_inverted.png
435,丸に笹竜胆,Public domain,https://commons.wikimedia.org/wiki/File:Maru_ni_Sasa_Rind%C5%8D_inverted.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Maru_ni_Sasa_Rind%C5%8D_inverted.png/1200px-Maru_ni_Sasa_Rind%C5%8D_inverted.png
436,丸に寶の字,Public domain,https://commons.wikimedia.org/wiki/File:Maru_ni_Takara-no-ji_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d4/Maru_ni_Takara-no-ji_inverted.jpg
437,丸に武田菱,Public domain,https://commons.wikimedia.org/wiki/File:Maru_ni_Takedabishi_(No_background_and_Black_color_drawing).svg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Maru_ni_Takedabishi_%28No_background_and_Black_color_drawing%29.svg/500px-Maru_ni_Takedabishi_%28No_background_and_Black_color_drawing%29.svg.png
438,黒餅に地抜き大和桜,Public domain,https://commons.wikimedia.org/wiki/File:Maru_ni_Yamato-zakura.png,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Maru_ni_Yamato-zakura.png/1200px-Maru_ni_Yamato-zakura.png
439,丸に結綿,Public domain,https://commons.wikimedia.org/wiki/File:Maru_ni_Yuiwata_inverted.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Maru_ni_Yuiwata_inverted.svg/500px-Maru_ni_Yuiwata_inverted.svg.png
440,丸に釘抜,Public domain,https://commons.wikimedia.org/wiki/File:Maruni-kuginuki.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Maruni-kuginuki.jpg
441,丸に三つ鱗,Public domain,https://commons.wikimedia.org/wiki/File:Maruni_mitsuuroko.png,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Maruni_mitsuuroko.png/1200px-Maruni_mitsuuroko.png
442,丸に三つ引両,Public domain,https://commons.wikimedia.org/wiki/File:Marunimitsuhikiryo.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Marunimitsuhikiryo.svg/160px-Marunimitsuhikiryo.svg.png
443,丸の内に三つ引両,Public domain,https://commons.wikimedia.org/wiki/File:Marunouchinimitsuhikiryo.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Marunouchinimitsuhikiryo.svg/160px-Marunouchinimitsuhikiryo.svg.png
444,丸に一つ引両,Public domain,https://commons.wikimedia.org/wiki/File:Matsudaira_Takenoya_crest.gif,https://upload.wikimedia.org/wikipedia/commons/b/b4/Matsudaira_Takenoya_crest.gif
445,中陰松皮菱に鬼蔦,Public domain,https://commons.wikimedia.org/wiki/File:Matsukawa-bishi_ni_Oni-zuta_inverted.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Matsukawa-bishi_ni_Oni-zuta_inverted.svg/530px-Matsukawa-bishi_ni_Oni-zuta_inverted.svg.png
446,三つ吉,Public domain,https://commons.wikimedia.org/wiki/File:Mitsu-kichi_inverted.png,https://upload.wikimedia.org/wikipedia/commons/a/a7/Mitsu-kichi_inverted.png
447,三つ寄せ花菱蝶,Public domain,https://commons.wikimedia.org/wiki/File:Mitsu-yose_Hana-bishi_Ch%C5%8D_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/8/89/Mitsu-yose_Hana-bishi_Ch%C5%8D_inverted.jpg
448,三つ大,Public domain,https://commons.wikimedia.org/wiki/File:Mitsu_Dai_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/2/25/Mitsu_Dai_inverted.jpg
449,左巻き三つ藤巴,Public domain,https://commons.wikimedia.org/wiki/File:Mitsu_Fuji-domoe.png,https://upload.wikimedia.org/wikipedia/commons/5/56/Mitsu_Fuji-domoe.png
450,三つ銀杏,Public domain,https://commons.wikimedia.org/wiki/File:Mitsu_Ich%C5%8D_inverted_2.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Mitsu_Ich%C5%8D_inverted_2.jpg
451,丸に頭合わせ三つ紅葉,Public domain,https://commons.wikimedia.org/wiki/File:Mitsu_Kaede_inverted.png,https://upload.wikimedia.org/wikipedia/commons/d/d4/Mitsu_Kaede_inverted.png
452,三つ沢瀉,Public domain,https://commons.wikimedia.org/wiki/File:Mitsu_Omodaka_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bc/Mitsu_Omodaka_inverted.jpg
453,三つ橘,Public domain,https://commons.wikimedia.org/wiki/File:Mitsu_Tachibana_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2f/Mitsu_Tachibana_inverted.jpg
454,三つ猿,Public domain,https://commons.wikimedia.org/wiki/File:Mitsu_Zaru_inverted.png,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Mitsu_Zaru_inverted.png/1200px-Mitsu_Zaru_inverted.png
455,鞠挟,Public domain,https://commons.wikimedia.org/wiki/File:Mon-Maribasami.gif,https://upload.wikimedia.org/wikipedia/commons/e/e3/Mon-Maribasami.gif
456,三つ盛亀甲に七曜,Public domain,https://commons.wikimedia.org/wiki/File:Mon_Rokug%C3%B4.png,https://upload.wikimedia.org/wikipedia/commons/4/47/Mon_Rokug%C3%B4.png
457,向い雀,Public domain,https://commons.wikimedia.org/wiki/File:Mukai_Suzume_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fc/Mukai_Suzume_inverted.jpg
458,村山片喰,Public domain,https://commons.wikimedia.org/wiki/File:Murayama_Katabami_inverted.png,https://upload.wikimedia.org/wikipedia/commons/6/69/Murayama_Katabami_inverted.png
459,結三つ柏,Public domain,https://commons.wikimedia.org/wiki/File:Musubi-kashiwa.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Musubi-kashiwa.svg/600px-Musubi-kashiwa.svg.png
460,撫子,Public domain,https://commons.wikimedia.org/wiki/File:Nadeshiko_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fc/Nadeshiko_inverted.jpg
461,波に千鳥,Public domain,https://commons.wikimedia.org/wiki/File:Nami_ni_Chidori_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/4/45/Nami_ni_Chidori_inverted.jpg
462,七つ割り丸に二つ引両両,Public domain,https://commons.wikimedia.org/wiki/File:Nanatsu-wari_Maru_ni_Ni-hiki_inverted.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Nanatsu-wari_Maru_ni_Ni-hiki_inverted.svg/400px-Nanatsu-wari_Maru_ni_Ni-hiki_inverted.svg.png
463,成駒屋祇園守,Public domain,https://commons.wikimedia.org/wiki/File:Narikoma-ya_Gion-mamori_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Narikoma-ya_Gion-mamori_inverted.jpg
464,西菱,Public domain,https://commons.wikimedia.org/wiki/File:Nishi_Bishi_inverted.png,https://upload.wikimedia.org/wikipedia/commons/1/1c/Nishi_Bishi_inverted.png
465,追いかけ五枚銀杏,Public domain,https://commons.wikimedia.org/wiki/File:Oikake_Go-mai_Ich%C5%8D_inverted.png,https://upload.wikimedia.org/wikipedia/commons/2/2c/Oikake_Go-mai_Ich%C5%8D_inverted.png
466,大久保藤,Public domain,https://commons.wikimedia.org/wiki/File:Okubo_mon.jpg,https://upload.wikimedia.org/wikipedia/commons/4/41/Okubo_mon.jpg
467,三つ飛び鶴,Public domain,https://commons.wikimedia.org/wiki/File:Sanba_Tobi_zuru_inverted.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Sanba_Tobi_zuru_inverted.svg/500px-Sanba_Tobi_zuru_inverted.svg.png
468,片喰に花角,Public domain,https://commons.wikimedia.org/wiki/File:Sanj%C5%8D_Hanakaku_inverted.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Sanj%C5%8D_Hanakaku_inverted.svg/960px-Sanj%C5%8D_Hanakaku_inverted.svg.png
469,笹竜胆,Public domain,https://commons.wikimedia.org/wiki/File:Sasa_Rind%C5%8D_inverted.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Sasa_Rind%C5%8D_inverted.png/1200px-Sasa_Rind%C5%8D_inverted.png
470,七曜,Public domain,https://commons.wikimedia.org/wiki/File:Shichiyoumon_(No_background_and_Black_color_drawing).svg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Shichiyoumon_%28No_background_and_Black_color_drawing%29.svg/500px-Shichiyoumon_%28No_background_and_Black_color_drawing%29.svg.png
471,塩竈桜,Public domain,https://commons.wikimedia.org/wiki/File:Shiogama-zakura_inverted.png,https://upload.wikimedia.org/wikipedia/commons/4/44/Shiogama-zakura_inverted.png
472,七宝,Public domain,https://commons.wikimedia.org/wiki/File:Shipp%C5%8D_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/Shipp%C5%8D_inverted.jpg
473,七宝に祇園守,Public domain,https://commons.wikimedia.org/wiki/File:Shipp%C5%8D_ni_Gion_Mamori_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/9/95/Shipp%C5%8D_ni_Gion_Mamori_inverted.jpg
474,亀甲に七曜,Public domain,https://commons.wikimedia.org/wiki/File:Sichiyo_crest.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b2/Sichiyo_crest.jpg
475,丸に四つ目,Public domain,https://commons.wikimedia.org/wiki/File:So_clan_mon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/So_clan_mon.svg/200px-So_clan_mon.svg.png
476,隅立て四つ目,Public domain,https://commons.wikimedia.org/wiki/File:So_clan_mon2.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/So_clan_mon2.svg/142px-So_clan_mon2.svg.png
477,曹洞宗 宗紋,Public domain,https://commons.wikimedia.org/wiki/File:Soto_Zen_crest.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Soto_Zen_crest.svg/300px-Soto_Zen_crest.svg.png
478,水仙丸,Public domain,https://commons.wikimedia.org/wiki/File:Suisen_Maru_inverted.png,https://upload.wikimedia.org/wikipedia/commons/c/c8/Suisen_Maru_inverted.png
479,折敷に一つ紅葉,Public domain,https://commons.wikimedia.org/wiki/File:Sumi-kiri_Kaku_ni_Hitoha_Momiji_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/d/df/Sumi-kiri_Kaku_ni_Hitoha_Momiji_inverted.jpg
480,折敷に銀杏,Public domain,https://commons.wikimedia.org/wiki/File:Sumikiri_Ich%C5%8D_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e7/Sumikiri_Ich%C5%8D_inverted.jpg
481,折敷に分銅,Public domain,https://commons.wikimedia.org/wiki/File:Sumikiri_kadoni_fundo.png,https://upload.wikimedia.org/wikipedia/commons/3/3e/Sumikiri_kadoni_fundo.png
482,太閤桐,Public domain,https://commons.wikimedia.org/wiki/File:Taiko_Giri_(inverse).svg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Taiko_Giri_%28inverse%29.svg/403px-Taiko_Giri_%28inverse%29.svg.png
483,八つ鷹の羽,Public domain,https://commons.wikimedia.org/wiki/File:Taka_no_Hane_Yatsu_Yaguruma_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/0/00/Taka_no_Hane_Yatsu_Yaguruma_inverted.jpg
484,鷹司牡丹,Public domain,https://commons.wikimedia.org/wiki/File:Takatsukasa_Botan_inverted.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Takatsukasa_Botan_inverted.png/1200px-Takatsukasa_Botan_inverted.png
485,竹に雀,Public domain,https://commons.wikimedia.org/wiki/File:Take_ni_Suzume.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Take_ni_Suzume.svg/601px-Take_ni_Suzume.svg.png
486,土岐桔梗,Public domain,https://commons.wikimedia.org/wiki/File:Tokikikyo.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Tokikikyo.svg/576px-Tokikikyo.svg.png
487,三ツ葉葵,Public domain,https://commons.wikimedia.org/wiki/File:Tokugawa_family_crest.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Tokugawa_family_crest.svg/405px-Tokugawa_family_crest.svg.png
488,蔓片喰,Public domain,https://commons.wikimedia.org/wiki/File:Tsuru-katabami_inverted.png,https://upload.wikimedia.org/wikipedia/commons/3/3c/Tsuru-katabami_inverted.png
489,梅鶴,Public domain,https://commons.wikimedia.org/wiki/File:Ume-zuru_inverted.png,https://upload.wikimedia.org/wikipedia/commons/d/d6/Ume-zuru_inverted.png
490,梅八つ藤,Public domain,https://commons.wikimedia.org/wiki/File:Ume_Yatsu-fuji_inverted_2.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fb/Ume_Yatsu-fuji_inverted_2.jpg
491,右卐,Public domain,https://commons.wikimedia.org/wiki/File:Ura_manji.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Ura_manji.svg/560px-Ura_manji.svg.png
492,渦巻,Public domain,https://commons.wikimedia.org/wiki/File:Uzumaki_inverted.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e8/Uzumaki_inverted.jpg
493,輪違い紋,Public domain,https://commons.wikimedia.org/wiki/File:Wachigai.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Wachigai.svg/200px-Wachigai.svg.png
494,八重片喰,Public domain,https://commons.wikimedia.org/wiki/File:Yae_Katabami_inverted.png,https://upload.wikimedia.org/wikipedia/commons/4/48/Yae_Katabami_inverted.png
